,Ticker,Date,RevQoQ,EBITDAQoQ,EPSQoQ
438,VOD,2016-06-30,-0.046299,0.0,0.0
439,WBA,2019-05-31,0.0074849999999999995,-0.123805,-0.16296300000000002
440,WBA,2019-02-28,0.045638,-0.090212,-0.08088200000000001
441,WBA,2018-11-30,0.099317,0.002166,0.43902399999999997
442,WBA,2018-08-31,0.109224,0.26109699999999997,1.039474
443,WBA,2018-05-31,0.139983,0.07638099999999999,0.25
444,WBA,2018-02-28,0.12140899999999999,0.199027,0.387755
445,WBA,2017-11-30,0.078559,-0.001082,-0.154639
446,WBA,2017-08-31,0.052836,-0.013522,-0.2
447,WBA,2017-05-31,0.021018000000000002,-0.066262,0.058824
448,WBA,2017-02-28,-0.02445,-0.196785,0.139535
449,WBA,2016-11-30,-0.018324,-0.000541,-0.04902
450,WBA,2016-08-31,0.003997,0.181887,46.5
451,ILMN,2019-06-30,0.009639,0.0,0.41549300000000006
452,ILMN,2019-03-31,0.08184100000000001,0.050584,0.112676
453,ILMN,2018-12-30,0.114396,-0.08178400000000001,2.042553
454,ILMN,2018-09-30,0.194678,0.288288,0.205357
455,ILMN,2018-07-01,0.253776,0.502762,0.6321840000000001
456,ILMN,2018-04-01,0.307692,1.8555560000000002,-0.4320000000000001
457,ILMN,2017-12-31,0.256162,0.486056,-0.440476
458,ILMN,2017-10-01,0.17627700000000002,0.12690400000000002,0.272727
459,ILMN,2017-07-02,0.103333,-0.07653099999999999,0.048193
460,ILMN,2017-04-02,0.045455,-0.415584,3.098361
461,ILMN,2017-01-01,0.046994,0.024072,0.16666699999999998
462,ILMN,2016-10-02,0.103093,0.134544,0.08642000000000001
463,ILMN,2016-07-03,0.112392,0.07318999999999999,0.169014
464,VRTX,2019-06-30,0.251458,0.563867,0.268293
465,VRTX,2019-03-31,0.339632,1.100624,0.26506
466,VRTX,2018-12-31,0.335268,0.030801,14.2
467,VRTX,2018-09-30,0.35694000000000004,,
468,VRTX,2018-06-30,0.382299,1.824637,10.714286
469,VRTX,2018-03-31,-0.103424,-0.491606,-0.17821800000000002
470,VRTX,2017-12-31,0.420592,1.5806209999999998,2.076923
471,VRTX,2017-09-30,0.397266,-73.751804,-1.5625
472,VRTX,2017-06-30,0.260716,2.690598,
473,VRTX,2017-03-31,0.795413,136.022542,
474,VRTX,2016-12-31,0.097553,,
475,VRTX,2016-09-30,0.335577,0.922797,0.5897439999999999
476,VRTX,2016-06-30,1.598858,,0.666667
477,MU,2019-05-30,-0.385918,-0.5429999999999999,-0.7696970000000001
478,MU,2019-02-28,-0.20623,-0.30691,-0.493007
479,MU,2018-11-29,0.16316299999999995,0.216623,0.233051
480,MU,2018-08-30,0.37504099999999996,0.5868829999999999,0.751174
481,MU,2018-05-31,0.400826,0.7379359999999999,1.2147649999999999
482,MU,2018-03-01,0.58154,1.304836,2.530864
483,MU,2017-11-30,0.7136020000000001,2.70531,12.882353
484,MU,2017-08-31,0.9079889999999999,4.2316720000000005,
485,MU,2017-06-01,0.920635,3.0989009999999997,
486,MU,2017-03-02,0.5841850000000001,1.6618990000000002,
487,MU,2016-12-01,0.185075,0.166151,-0.15
488,MU,2016-09-01,-0.10638900000000001,-0.400176,
489,MU,2016-06-02,-0.247859,-0.44171800000000006,
490,TSLA,2019-06-30,0.586534,,0.452607
491,TSLA,2019-03-31,0.332296,,0.031303
492,TSLA,2018-12-31,1.197484,,
493,TSLA,2018-09-30,1.2864840000000002,,
494,TSLA,2018-06-30,0.434719,,-1.068627
495,TSLA,2018-03-31,0.26424699999999995,,-1.053922
496,TSLA,2017-12-31,0.439291,,-4.141026
497,TSLA,2017-09-30,0.298568,,
498,TSLA,2017-06-30,1.196472,,0.023923
499,TSLA,2017-03-31,1.350617,,0.042253999999999986
500,TSLA,2016-12-31,0.8813160000000001,,0.6803279999999999
501,TSLA,2016-09-30,1.453526,,
502,TSLA,2016-06-30,0.329894,0.304458,-0.441379
503,BIIB,2019-06-30,0.077521,0.507402,0.8779899999999999
504,BIIB,2019-03-31,0.11456,-0.046842,0.291892
505,BIIB,2018-12-31,0.066314,0.058262,
506,BIIB,2018-09-30,0.117357,0.186774,0.23620700000000003
507,BIIB,2018-06-30,0.090339,0.000795,0.027027
508,BIIB,2018-03-31,0.11399300000000001,0.108609,0.599424
509,BIIB,2017-12-31,0.15146199999999999,0.575028,
510,BIIB,2017-09-30,0.041275000000000006,0.072812,0.228814
511,BIIB,2017-06-30,0.06364500000000001,-0.154227,-0.150313
512,BIIB,2017-03-31,0.030769,0.005627999999999999,-0.218468
513,BIIB,2016-12-31,0.011517,-0.19698,-0.204244
514,BIIB,2016-09-30,0.064041,0.053909000000000006,0.13461499999999998
515,BIIB,2016-06-30,0.116762,0.187426,0.215736
516,MAR,2019-06-30,-0.019227,-0.42455,-0.62963
517,MAR,2019-03-31,0.000599,0.07794399999999999,-0.05982899999999999
518,MAR,2018-12-31,0.007237,0.010142,2.0
519,MAR,2018-09-30,-0.005711000000000001,-0.25731,0.069231
520,MAR,2018-06-30,0.037997,0.07376100000000001,0.465116
521,MAR,2018-03-31,0.019747999999999998,-0.008223999999999999,0.21875
522,MAR,2017-12-31,-0.037573,-0.037108999999999996,-0.507937
523,MAR,2017-09-30,0.288179,3.130435,4.0
524,MAR,2017-06-30,0.335469,0.9737469999999999,0.329897
525,MAR,2017-03-31,0.302227,0.527638,0.116279
526,MAR,2016-12-31,0.472207,0.497076,-0.202532
527,MAR,2016-09-30,0.101733,-0.440541,-0.675
528,MAR,2016-06-30,0.05773900000000001,0.044888,0.102273
529,JD,2019-06-30,0.228877,15.095112,
530,JD,2019-03-31,0.20926399999999998,1.417598,3.773585
531,JD,2018-12-31,0.22391100000000005,,-4.1875
532,JD,2018-09-30,0.25102,-0.47117299999999995,1.888889
533,JD,2018-06-30,0.312108,-0.602754,-4.156417
534,JD,2018-03-31,0.331166,-0.256915,14.29427
535,JD,2017-12-31,0.387278,,0.353209
536,JD,2017-09-30,0.379089,44.669587,
537,JD,2017-06-30,0.42867299999999997,3.274889,0.170397
538,JD,2017-03-31,0.393712,,
539,JD,2016-12-31,0.45452200000000004,,0.81596
540,JD,2016-09-30,0.376685,,-0.6842109999999999
541,JD,2016-06-30,0.420392,,0.052632000000000005
542,WDAY,2019-04-30,0.33365300000000003,-0.40560300000000005,-0.48571400000000003
543,WDAY,2019-01-31,0.35391399999999995,-0.308448,-0.119048
544,WDAY,2018-10-31,0.33814099999999997,-2.501145,-0.7073170000000001
545,WDAY,2018-07-31,0.27868699999999996,0.116194,0.0
546,WDAY,2018-04-30,0.289213,-0.231609,-0.12903199999999998
547,WDAY,2018-01-31,0.325071,0.28544400000000003,0.045455
548,WDAY,2017-10-31,0.34306999999999993,0.5219189999999999,0.25454499999999997
549,WDAY,2017-07-31,0.405888,0.315786,0.272727
550,WDAY,2017-04-30,0.38019200000000003,0.6229020000000001,0.225
551,WDAY,2017-01-31,0.359144,-0.032336000000000004,-0.047619
552,WDAY,2016-10-31,0.354628,-0.503069,-0.341463
553,WDAY,2016-07-31,0.321763,-0.227128,-0.486486
554,CTSH,2019-06-30,0.033699,0.029004000000000002,0.153846
555,CTSH,2019-03-31,0.050613,-0.092593,-0.134831
556,CTSH,2018-12-31,0.07863099999999999,0.05776600000000001,
557,CTSH,2018-09-30,0.082847,0.14435699999999999,-0.02381
558,CTSH,2018-06-30,0.091553,0.118477,-0.025
559,CTSH,2018-03-31,0.10321500000000002,0.20178,-0.032609
560,CTSH,2017-12-31,0.10571900000000001,0.17673699999999998,
561,CTSH,2017-09-30,0.090646,0.12058800000000001,0.15068499999999999
562,CTSH,2017-06-30,0.089021,0.03655,0.904762
563,CTSH,2017-03-31,0.10743299999999999,0.049844,0.260274
564,CTSH,2016-12-31,0.07083199999999999,0.032761,-0.014286000000000002
565,CTSH,2016-09-30,0.083464,0.08765200000000001,0.12307699999999999
566,CTSH,2016-06-30,0.092347,0.086577,-0.391304
567,ADI,2019-05-04,-0.023601,-0.044192,-0.08333299999999999
568,ADI,2019-02-02,-0.016446000000000002,0.025152,0.21519
569,ADI,2018-11-03,0.035957,0.120098,0.23404299999999997
570,ADI,2018-08-04,0.096783,0.7592399999999999,5.1666669999999995
571,ADI,2018-05-05,0.361957,1.4776079999999998,3.0
572,ADI,2018-02-03,0.5916210000000001,0.9972489999999999,0.12857100000000002
573,ADI,2017-10-28,0.535606,0.5535260000000001,-0.020833
574,ADI,2017-07-29,0.648938,0.23625300000000002,-0.76
575,ADI,2017-04-29,0.47410399999999997,0.09284500000000001,-0.5090910000000001
576,ADI,2017-01-28,0.279454,0.300052,0.320755
577,ADI,2016-10-29,0.025442,1.572635,2.0967740000000004
578,ADI,2016-07-30,0.007210999999999999,-0.004529,0.086957
579,REGN,2019-06-30,0.202533,-0.43933599999999995,-0.654297
580,REGN,2019-03-31,0.132529,-0.120262,-0.047297000000000006
581,REGN,2018-12-31,0.21827600000000003,0.32706399999999997,3.679012
582,REGN,2018-09-30,0.1085,0.10829,0.510989
583,REGN,2018-06-30,0.093806,0.12023800000000001,0.398907
584,REGN,2018-03-31,0.14594,0.287912,0.8813559999999999
585,REGN,2017-12-31,0.28986,0.525583,-0.327633
586,REGN,2017-09-30,0.229937,0.5299090000000001,0.43873500000000004
587,REGN,2017-06-30,0.212338,0.8488079999999999,0.946809
588,REGN,2017-03-31,0.098382,0.330335,0.356322
589,REGN,2016-12-31,0.117226,0.479641,0.617047
590,REGN,2016-09-30,0.07270800000000001,-0.054358,0.240196
591,REGN,2016-06-30,0.21430800000000005,-0.120781,-0.0052910000000000006
592,AMAT,2019-07-28,-0.202775,-0.348208,-0.483051
593,AMAT,2019-04-28,-0.22712399999999996,-0.3785710000000001,-0.336449
594,AMAT,2019-01-27,-0.107491,-0.253373,4.0625
595,AMAT,2018-10-28,0.011338,-0.05569400000000001,-0.021738999999999998
596,AMAT,2018-07-29,0.193376,0.21511100000000002,0.372093
597,AMAT,2018-04-29,0.29131399999999996,0.34228200000000003,0.407895
598,AMAT,2018-01-28,0.282794,0.475664,-0.753846
599,AMAT,2017-10-29,0.203822,0.371722,0.642857
600,AMAT,2017-07-30,0.32718899999999995,0.6233770000000001,0.829787
601,AMAT,2017-04-30,0.447347,1.001919,1.62069
602,AMAT,2017-01-29,0.45237,1.008889,1.6
603,AMAT,2016-10-30,0.392314,0.6897880000000001,1.0
604,AMAT,2016-07-31,0.132932,0.417178,0.740741
605,KHC,2019-06-29,-0.042451,-0.35113099999999997,-0.403226
606,KHC,2019-03-30,-0.054727,-0.5101330000000001,-0.597561
607,KHC,2018-12-29,0.007308999999999999,,
608,KHC,2018-10-01,,,
609,KHC,2018-09-29,0.016562999999999998,-0.249007,-0.32
610,KHC,2018-06-30,0.008440999999999999,-0.159451,-0.347368
611,KHC,2018-03-31,-0.0028469999999999997,0.027975999999999997,0.12328800000000001
612,KHC,2017-12-31,,,
613,KHC,2017-12-30,0.025637,0.106128,7.786238000000001
614,KHC,2017-09-30,0.0019149999999999998,0.186406,0.086957
615,KHC,2017-07-01,-0.023406,-0.049674,0.507937
616,KHC,2017-04-01,-0.037747,-0.10447800000000003,-0.013513999999999998
617,KHC,2016-12-31,-0.06372799999999999,,2.2412349999999996
618,KHC,2016-10-02,-0.015087,,
619,KHC,2016-07-03,-0.047265,,2.9375
620,ADSK,2019-04-30,0.313627,,0.710526
621,ADSK,2019-01-31,0.331347,,
622,ADSK,2018-10-31,0.28255399999999997,,0.8
623,ADSK,2018-07-31,0.219012,0.968434,0.727273
624,ADSK,2018-04-30,0.15276900000000002,0.657895,0.355932
625,ADSK,2018-01-31,0.156642,-0.170695,-0.012821
626,ADSK,2017-10-31,0.052492,-3.88961,0.140625
627,ADSK,2017-07-31,-0.088796,,-0.5
628,ADSK,2017-04-30,-0.051182,0.18789,0.213333
629,ADSK,2017-01-31,-0.26145300000000005,,-4.2
630,ADSK,2016-10-31,-0.183728,,-2.368421
631,ADSK,2016-07-31,-0.096473,-0.814815,0.627119
632,ROST,2019-05-04,0.05796700000000001,0.246509,0.035713999999999996
633,ROST,2019-02-02,0.009731,-0.07663500000000001,0.008333
634,ROST,2018-11-03,0.066303,0.010889,0.277778
635,ROST,2018-08-04,0.08926500000000001,0.019572,0.26506
636,ROST,2018-05-05,0.08534599999999999,0.07673200000000001,0.349398
637,ROST,2018-02-03,0.15886699999999998,-0.130221,0.558442
638,ROST,2017-10-28,0.078468,-0.15582,0.14285699999999998
639,ROST,2017-07-29,0.07880899999999999,0.099487,0.152778
640,ROST,2017-04-29,0.07039,0.050423,0.136986
641,ROST,2017-01-28,0.079807,0.6038049999999999,0.16666699999999998
642,ROST,2016-10-29,0.10918,0.500394,0.16666699999999998
643,ROST,2016-07-30,0.07164,0.11553,0.125
644,NTES,2019-06-30,0.152612,0.434357,0.471605
645,NTES,2019-03-31,0.295151,1.6199979999999998,2.240838
646,NTES,2018-12-31,0.358486,0.8441069999999999,0.35546500000000003
647,NTES,2018-09-30,0.35082399999999997,-0.027798000000000003,-0.351929
648,NTES,2018-06-30,0.21739099999999997,-0.195069,-0.281596
649,NTES,2018-03-31,0.039034,-0.689829,-0.8079109999999999
650,NTES,2017-12-31,0.20734,-0.570788,-0.651105
651,NTES,2017-09-30,0.354567,-0.059944000000000004,-0.08229700000000001
652,NTES,2017-06-30,0.494059,0.14440799999999998,0.08674699999999999
653,NTES,2017-03-31,0.723302,0.677477,0.595187
654,NTES,2016-12-31,0.530949,0.60292,0.704739
655,NTES,2016-09-30,0.380686,0.375551,0.460517
656,NTES,2016-06-30,0.9599409999999999,1.0930389999999999,0.915974
657,ATVI,2019-06-30,-0.149299,-0.19601300000000002,-0.188679
658,ATVI,2019-03-31,-0.071247,-0.127778,-0.12121199999999999
659,ATVI,2018-12-31,0.165443,0.95073,
660,ATVI,2018-09-30,-0.065513,-0.187867,0.36
661,ATVI,2018-06-30,0.006131,-0.065217,0.65625
662,ATVI,2018-03-31,0.13847,0.116625,0.157895
663,ATVI,2017-12-31,0.014399,-0.321782,
664,ATVI,2017-09-30,0.031888,-0.126496,-0.074074
665,ATVI,2017-06-30,0.038854,0.188192,0.6
666,ATVI,2017-03-31,0.186254,0.16474,0.16326500000000002
667,ATVI,2016-12-31,0.488544,1.148936,0.545455
668,ATVI,2016-09-30,0.583838,0.956522,0.5882350000000001
669,ATVI,2016-06-30,0.503831,0.245977,-0.31034500000000004
670,FISV,2019-06-30,0.064789,0.072874,-0.06557400000000001
671,FISV,2019-03-31,0.043056,-0.266846,-0.43137299999999995
672,FISV,2018-12-31,0.023087,0.092105,-0.424
673,FISV,2018-09-30,0.008570999999999999,0.022869,0.018182
674,FISV,2018-06-30,0.024531,0.022774000000000003,0.173077
675,FISV,2018-03-31,0.032999,0.56871,0.758621
676,FISV,2017-12-31,0.059399,0.108333,1.55102
677,FISV,2017-09-30,0.014493,0.016913,0.122449
678,FISV,2017-06-30,0.016875,0.040948000000000005,0.094737
679,FISV,2017-03-31,0.047333,0.077449,-0.10769200000000001
680,FISV,2016-12-31,0.046053,0.105991,0.209877
681,FISV,2016-09-30,0.051028,0.055804,0.042553
682,FISV,2016-06-30,0.050077,0.07907,0.759259
683,XLNX,2019-06-29,0.24148000000000006,0.20648899999999998,0.266667
684,XLNX,2019-03-30,0.297983,0.323527,0.6842109999999999
685,XLNX,2018-12-29,0.3365400000000001,0.5929679999999999,
686,XLNX,2018-09-29,0.1894,0.239103,0.214286
687,XLNX,2018-06-30,0.1353,0.2943,0.190476
688,XLNX,2018-03-31,0.047155,0.12501099999999998,-0.08064500000000001
689,XLNX,2017-12-30,0.022051,-0.0042580000000000005,
690,XLNX,2017-09-30,0.08323399999999999,0.07997000000000001,0.076923
691,XLNX,2017-07-01,0.0484,-0.086964,-0.015625
692,XLNX,2017-04-01,0.067218,-0.026271,0.087719
693,XLNX,2016-12-31,0.034355000000000004,0.007776000000000001,0.117647
694,XLNX,2016-10-01,0.097877,0.12933499999999998,0.326531
695,XLNX,2016-07-02,0.047309,0.027750999999999998,0.122807
696,EBAY,2019-06-30,0.017803,0.369792,-0.265625
697,EBAY,2019-03-31,0.024419,0.094987,0.45
698,EBAY,2018-12-31,0.06280000000000001,0.021557,
699,EBAY,2018-09-30,0.060448,-0.021419,0.510204
700,EBAY,2018-06-30,0.09136,-0.11111099999999999,20.333333
701,EBAY,2018-03-31,0.120278,0.067606,-0.583333
702,EBAY,2017-12-31,0.130271,0.025799000000000002,
703,EBAY,2017-09-30,0.126748,0.046218,0.324324
704,EBAY,2017-06-30,0.08475300000000001,-0.071633,-0.921053
705,EBAY,2017-03-31,0.077679,-0.090909,1.285714
706,EBAY,2016-12-31,0.031438,-0.022809,11.227273
707,EBAY,2016-09-30,0.056217,-0.060526,-0.177778
708,EBAY,2016-06-30,0.056872000000000006,0.159468,0.08571400000000001
709,ERIC,2019-06-30,0.100426,1.758621,
710,ERIC,2019-03-31,0.126581,3.5932739999999996,
711,ERIC,2018-12-31,0.10241700000000001,,0.646536
712,ERIC,2018-09-30,0.08898500000000001,9.516392999999999,
713,ERIC,2018-06-30,-0.009406999999999999,0.33737900000000004,-3.142857
714,ERIC,2018-03-31,-0.091877,,0.918831
715,ERIC,2017-12-31,-0.11245899999999999,,-10.489795999999998
716,ERIC,2017-09-30,-0.032559,-0.8173650000000001,-14.571429
717,ERIC,2017-06-30,-0.070729,-0.660556,
718,ERIC,2017-03-31,-0.084392,,
719,ERIC,2016-12-31,-0.113541,-0.8295999999999999,
720,ERIC,2016-09-30,-0.13666099999999998,-0.649482,
721,ERIC,2016-06-30,-0.108174,-0.205661,-0.234375
722,ALXN,2019-06-30,0.151483,,
723,ALXN,2019-03-31,0.22505100000000003,0.688805,1.348214
724,ALXN,2018-12-31,0.24084899999999998,-0.5171589999999999,
725,ALXN,2018-09-30,0.194855,1.433071,3.228571
726,ALXN,2018-06-30,0.144955,,
727,ALXN,2018-03-31,0.070492,0.18389,0.473684
728,ALXN,2017-12-31,0.09496900000000001,0.287171,-0.6829270000000001
729,ALXN,2017-09-30,0.07521900000000001,-0.318233,-0.16666699999999998
730,ALXN,2017-06-30,0.212085,0.120478,0.37037
731,ALXN,2017-03-31,0.24051399999999998,0.184791,0.8536590000000001
732,ALXN,2016-12-31,0.18516400000000002,0.196215,0.366667
733,ALXN,2016-09-30,0.198553,0.367766,
734,ALXN,2016-06-30,0.183571,0.5130779999999999,-0.357143
735,PAYX,2019-05-31,0.159276,0.096211,0.04918
736,PAYX,2019-02-28,0.143468,0.189103,-0.117647
737,PAYX,2018-11-30,0.06961400000000001,0.021378,0.2
738,PAYX,2018-08-31,0.088157,0.019754,0.152542
739,PAYX,2018-05-31,0.058977999999999996,0.008057,0.12963
740,PAYX,2018-02-28,0.176301,0.201422,0.8214290000000001
741,PAYX,2017-11-30,0.040964,-0.012606000000000001,-0.017856999999999998
742,PAYX,2017-08-31,0.009420999999999999,-0.00964,-0.016666999999999998
743,PAYX,2017-05-31,0.059292,0.094025,0.10204099999999999
744,PAYX,2017-02-28,0.057401,0.087629,0.12
745,PAYX,2016-11-30,0.067829,0.059646000000000005,0.076923
746,PAYX,2016-08-31,0.08644500000000001,0.091613,0.034483
747,AMD,2019-06-29,-0.128132,-0.43076899999999996,-0.75
748,AMD,2019-03-30,-0.227687,-0.408537,-0.875
749,AMD,2018-12-29,0.058954999999999994,0.918919,
750,AMD,2018-09-29,0.043561,0.232258,0.666667
751,AMD,2018-06-30,0.52563,4.735294000000001,
752,AMD,2018-03-31,0.398132,2.644444,
753,AMD,2017-12-31,,,
754,AMD,2017-12-30,0.162186,0.23333299999999998,0.639614
755,AMD,2017-09-30,0.211936,,
756,AMD,2017-07-01,0.12074,-0.413793,
757,AMD,2017-04-01,0.415865,,0.714286
758,AMD,2016-12-31,0.203549,,0.573108
759,AMD,2016-09-24,0.231857,-1.241379,-1.0
760,AMD,2016-06-25,0.090234,,
761,LRCX,2019-06-30,-0.244657,-0.343955,-0.423622
762,LRCX,2019-03-31,-0.156656,-0.287944,-0.245833
763,LRCX,2018-12-23,-0.022529,-0.055179,
764,LRCX,2018-09-23,-0.0595,-0.130519,-0.057691999999999986
765,LRCX,2018-06-24,0.333071,0.5143399999999999,0.953846
766,LRCX,2018-03-25,0.342675,0.48008199999999995,0.363636
767,LRCX,2017-12-24,0.371097,0.581118,
768,LRCX,2017-09-24,0.5180779999999999,0.9778389999999999,1.2195120000000002
769,LRCX,2017-06-25,0.516501,0.787987,1.006173
770,LRCX,2017-03-26,0.639197,1.3245859999999998,2.911111
771,LRCX,2016-12-25,0.320417,0.664004,0.453901
772,LRCX,2016-09-25,0.020234,-0.038198,-0.098901
773,LRCX,2016-06-26,0.043805000000000004,0.470901,0.951807
774,MNST,2019-06-30,0.08679400000000001,0.07155700000000001,0.125
775,MNST,2019-03-31,0.111726,0.118361,0.263158
776,MNST,2018-12-31,0.140524,0.142847,0.194444
777,MNST,2018-09-30,0.117303,0.073266,0.230769
778,MNST,2018-06-30,0.119952,0.028156,0.230769
779,MNST,2018-03-31,0.146568,0.067022,0.225806
780,MNST,2017-12-31,0.075076,0.069266,0.2
781,MNST,2017-09-30,0.154225,0.095643,0.158416
782,MNST,2017-06-30,0.096171,0.210171,0.271739
783,MNST,2017-03-31,0.091093,0.044393,0.148148
784,MNST,2016-12-31,0.16784600000000002,0.105868,0.304348
785,MNST,2016-09-30,0.041415,0.003247,0.188235
786,MNST,2016-06-30,0.192824,-0.198676,-0.28682199999999997
787,EA,2019-06-30,0.06332499999999999,0.337278,3.979167
788,EA,2019-03-31,-0.217446,-0.705808,-0.6464650000000001
789,EA,2018-12-31,0.111207,20.230769,
790,EA,2018-09-30,0.34098,,
791,EA,2018-06-30,-0.215321,-0.563307,-0.538462
792,EA,2018-03-31,0.036018,0.05741,0.076087
793,EA,2017-12-31,0.009574,-0.7111109999999999,
794,EA,2017-09-30,0.067929,-1.25,0.461538
795,EA,2017-06-30,0.140047,0.27722800000000003,0.424658
796,EA,2017-03-31,0.167431,0.282534,-0.372014
797,EA,2016-12-31,0.07383200000000001,1.368421,
798,EA,2016-09-30,0.10184,0.9420290000000001,0.7111109999999999
799,EA,2016-06-30,0.056525,0.080214,0.028169
800,NXPI,2019-06-30,-0.031878000000000004,0.047393,-0.0625
801,NXPI,2019-03-31,-0.077126,-0.116057,
802,NXPI,2018-12-31,-0.021580000000000002,-0.033245,-0.5727270000000001
803,NXPI,2018-09-30,0.024298,2.8685709999999998,16.625
804,NXPI,2018-07-01,0.039964,0.037705,0.06666699999999999
805,NXPI,2018-04-01,0.026232,-0.71577,-0.9561860000000001
806,NXPI,2017-12-31,0.006557,0.069701,0.416973
807,NXPI,2017-10-01,-0.033212,0.0,0.185185
808,NXPI,2017-07-02,-0.068922,0.026936,
809,NXPI,2017-04-02,-0.005845,37.155172,
810,NXPI,2016-12-31,0.5193030000000001,-0.434433,-0.580377
811,NXPI,2016-10-02,0.622208,0.492537,-0.8269230000000001
812,NXPI,2016-07-03,0.570385,0.381395,
813,XEL,2019-06-30,-0.030474,0.090382,-0.11538500000000003
814,XEL,2019-03-31,0.064385,0.131403,0.070175
815,XEL,2018-12-31,0.030043,-0.040047,0.13513499999999998
816,XEL,2018-09-30,0.010275,-0.048007,-0.010309
817,XEL,2018-06-30,0.004915,0.00116,0.155556
818,XEL,2018-03-31,0.001697,0.006725999999999999,0.212766
819,XEL,2017-12-31,0.000454,-0.007409999999999999,-0.169929
820,XEL,2017-09-30,-0.007613999999999998,0.032246000000000004,0.077778
821,XEL,2017-06-30,0.058064,0.09021,0.153846
822,XEL,2017-03-31,0.062666,0.062688,0.0
823,XEL,2016-12-31,0.056281,0.116596,0.08718300000000001
824,XEL,2016-09-30,0.047852,0.078523,0.07142899999999999
825,XEL,2016-06-30,-0.006077,0.093803,0.0
826,SIRI,2019-06-30,0.380298,0.32492800000000005,-0.14285699999999998
827,SIRI,2019-03-31,0.26827,-0.08027999999999999,-0.333333
828,SIRI,2018-12-31,0.065539,0.15559,
829,SIRI,2018-09-30,0.06363200000000001,0.085991,0.333333
830,SIRI,2018-06-30,0.062876,-0.109461,0.75
831,SIRI,2018-03-31,0.06262100000000001,0.053679999999999985,0.5
832,SIRI,2017-12-31,0.07743699999999999,0.173716,
833,SIRI,2017-09-30,0.079795,0.11698299999999999,0.5
834,SIRI,2017-06-30,0.09064900000000001,0.142255,0.0
835,SIRI,2017-03-31,0.077481,0.131493,0.333333
836,SIRI,2016-12-31,0.08932999999999999,0.090132,0.333333
837,SIRI,2016-09-30,0.092274,0.09021799999999999,0.333333
838,SIRI,2016-06-30,0.100031,0.496777,1.0
839,TEAM,2019-06-30,0.372475,,-8.0
840,TEAM,2019-03-31,0.378639,,-11.142857000000001
841,TEAM,2018-12-31,0.393335,1.195813,
842,TEAM,2018-09-30,0.367362,58.185567000000006,-19.6
843,TEAM,2018-06-30,0.398392,,-0.22222199999999998
844,TEAM,2018-03-31,0.40286,,0.125
845,TEAM,2017-12-31,0.44100100000000003,-0.073949,-27.0
846,TEAM,2017-09-30,0.429083,-0.9001370000000001,-4.0
847,TEAM,2017-06-30,0.366359,-0.681854,-3.5
848,TEAM,2017-03-31,0.355827,,-7.0
849,TEAM,2016-12-31,0.357346,-0.014304,
850,TEAM,2016-09-30,0.343393,-0.749053,
851,TEAM,2016-06-30,0.389696,,-1.0
852,MELI,2019-06-30,0.625758,,
853,MELI,2019-03-31,0.476029,,
854,MELI,2018-12-31,0.19537000000000002,,0.9673200000000002
855,MELI,2018-09-30,0.165158,-0.992398,
856,MELI,2018-06-30,0.181396,,
857,MELI,2018-03-31,0.190233,,
858,MELI,2017-12-31,0.397187,,
859,MELI,2017-09-30,0.320879,-0.37265,-0.284091
860,MELI,2017-06-30,0.421941,0.025362,-0.666667
861,MELI,2017-03-31,0.71081,0.968292,0.6176470000000001
862,MELI,2016-12-31,0.417984,0.827383,0.318182
863,MELI,2016-09-30,0.36886599999999997,0.194339,-0.14563099999999998
864,MELI,2016-06-30,0.293752,-0.034867,-0.181818
865,PCAR,2019-06-30,0.14171799999999998,0.095412,0.12578599999999998
866,PCAR,2019-03-31,0.14743499999999998,0.152811,0.24827600000000002
867,PCAR,2018-12-31,0.15126699999999998,0.110111,-0.005988
868,PCAR,2018-09-30,0.137775,0.057119,0.359649
869,PCAR,2018-06-30,0.234046,0.215265,0.5
870,PCAR,2018-03-31,0.33415100000000003,0.33401400000000003,0.647727
871,PCAR,2017-12-31,0.339966,0.353232,1.030832
872,PCAR,2017-09-30,0.190686,0.15023,0.151515
873,PCAR,2017-06-30,0.065939,-0.12042,-0.226277
874,PCAR,2017-03-31,-0.014441999999999998,,
875,PCAR,2016-12-31,-0.065346,-0.10319500000000001,-0.160895
876,PCAR,2016-09-30,-0.123329,-0.135698,-0.181818
877,PCAR,2016-06-30,-0.131243,0.022501000000000004,0.087302
878,CTRP,2019-03-31,0.212896,0.0,3.301228
879,CTRP,2018-12-31,0.22468800000000005,0.0,
880,CTRP,2018-09-30,0.15223499999999998,0.0,
881,CTRP,2018-06-30,0.133148,0.0,5.380952
882,CTRP,2018-03-31,0.113482,0.0,18.098765
883,CTRP,2017-12-31,0.218207,0.0,-0.492654
884,CTRP,2017-09-30,0.457142,0.0,51.025
885,CTRP,2017-06-30,0.464199,0.0,
886,CTRP,2017-03-31,0.446862,0.0,
887,CTRP,2016-12-31,0.763112,0.0,5.04142
888,CTRP,2016-09-30,0.7512779999999999,0.0,-0.994132
889,CTRP,2016-06-30,0.7455670000000001,0.0,
890,GOLD,2019-06-30,0.205023,0.391916,
891,GOLD,2019-03-31,0.16927399999999998,0.0070589999999999984,-0.571429
892,GOLD,2018-12-31,-0.145422,0.134328,-2.808832
893,GOLD,2018-09-30,-0.078274,-0.6840930000000001,-34.0
