,Ticker,Date,divp,ROA,ROE,Aturn
495,TSLA,2018-03-31,,-8.9466,-49.5606,0.4767
496,TSLA,2017-12-31,,-7.6439,-43.5915,0.4583
497,TSLA,2017-09-30,,-6.916,-38.019,0.5285
498,TSLA,2017-06-30,,-4.0416,-19.9907,0.5312
499,TSLA,2017-03-31,,-4.222,-24.2374,0.4993
500,TSLA,2016-12-31,,-4.3923,-22.9068,0.4556
501,TSLA,2016-09-30,0.0,-8.679,-43.1316,0.5889
502,TSLA,2016-06-30,,-12.2779,-68.7798,0.4982
503,BIIB,2019-06-30,0.0,21.075,41.9937,0.5602
504,BIIB,2019-03-31,0.0,17.7655,33.472,0.5258
505,BIIB,2018-12-31,0.0,18.1061,34.5441,0.5498
506,BIIB,2018-09-30,0.0,13.1225,23.9343,0.545
507,BIIB,2018-06-30,0.0,12.9866,24.8946,0.5632
508,BIIB,2018-03-31,0.0,12.5382,23.2204,0.5327
509,BIIB,2017-12-31,,10.914,20.5156,0.5276
510,BIIB,2017-09-30,0.0,15.4309,27.9102,0.5241
511,BIIB,2017-06-30,0.0,15.2171,28.6441,0.5415
512,BIIB,2017-03-31,0.0,16.6203,31.9135,0.5509
513,BIIB,2016-12-31,0.0,17.4736,34.424,0.5403
514,BIIB,2016-09-30,0.0,18.141,34.2456,0.5329999999999999
515,BIIB,2016-06-30,0.0,19.9504,31.8472,0.5873
516,MAR,2019-06-30,0.690621,5.7738,68.9537,0.8476
517,MAR,2019-03-31,0.370667,7.4832,71.271,0.8433
518,MAR,2018-12-31,0.442205,7.9382,64.9905,0.8732
519,MAR,2018-09-30,0.2943,7.0066,49.2686,0.862
520,MAR,2018-06-30,0.217232,7.0655,43.5546,0.8694
521,MAR,2018-03-31,0.280952,6.2302,34.5317,0.8490000000000001
522,MAR,2017-12-31,1.056868,6.0809,32.6435,0.8524
523,MAR,2017-09-30,0.253318,6.4544,30.6964,0.8391
524,MAR,2017-06-30,0.255429,7.6905,,1.2788
525,MAR,2017-03-31,0.31124,6.2038,,1.2123
526,MAR,2016-12-31,0.476926,5.1618,,1.1298
527,MAR,2016-09-30,1.140857,4.7376000000000005,,0.9836
528,MAR,2016-06-30,0.30886600000000003,13.5379,,2.3064
529,JD,2019-06-30,0.0,2.6432,9.577,2.2018
530,JD,2019-03-31,0.0,1.6528,,2.417
531,JD,2018-12-31,,-1.2673,-4.4568,2.3499
532,JD,2018-09-30,0.0,0.7127,2.432,2.2202
533,JD,2018-06-30,,-0.2917,-1.0726,2.0852
534,JD,2018-03-31,0.0,0.6368,,2.1752
535,JD,2017-12-31,,-0.0537,-0.2154,2.104
536,JD,2017-09-30,0.0,-0.5584,-2.0895,2.0427
537,JD,2017-06-30,,-1.7938,-6.3497,1.9473
538,JD,2017-03-31,0.0,-1.9301,-7.9433,2.0844
539,JD,2016-12-31,,-3.1027,-11.8084,2.1137
540,JD,2016-09-30,,-8.307,-26.2118,2.0638
541,JD,2016-06-30,,-8.3219,-23.851,2.004
542,WDAY,2019-04-30,0.0,-8.5588,-24.8578,0.5634
543,WDAY,2019-01-31,0.0,-7.991,-23.6384,0.5392
544,WDAY,2018-10-31,0.0,-8.4265,-23.8925,0.547
545,WDAY,2018-07-31,0.0,-8.2037,-21.3129,0.5943
546,WDAY,2018-04-30,0.0,-8.0516,-22.268,0.5541
547,WDAY,2018-01-31,0.0,-7.8197,-22.4869,0.5217
548,WDAY,2017-10-31,0.0,-8.4624,-23.0984,0.5283
549,WDAY,2017-07-31,0.0,-10.9181,-26.4976,0.5882
550,WDAY,2017-04-30,0.0,-12.0053,-29.1384,0.5534
551,WDAY,2017-01-31,0.0,-12.6532,-30.7404,0.5179
552,WDAY,2016-10-31,0.0,-13.6832,-32.0047,0.5285
553,WDAY,2016-07-31,0.0,-12.8927,-29.1936,0.5041
554,CTSH,2019-06-30,0.221611,13.686,19.5709,1.0855
555,CTSH,2019-03-31,0.259864,12.9861,18.2788,1.0483
556,CTSH,2018-12-31,0.178395,13.4965,19.0196,1.0358
557,CTSH,2018-09-30,0.242767,9.6135,13.071,1.0601
558,CTSH,2018-06-30,0.256579,10.1099,13.7523,1.0793
559,CTSH,2018-03-31,0.225769,10.2323,13.9907,1.0585
560,CTSH,2017-12-31,,10.2025,14.058,1.0046
561,CTSH,2017-09-30,0.17878799999999995,13.6977,18.2217,1.0209
562,CTSH,2017-06-30,0.187979,13.9375,18.5492,1.0437
563,CTSH,2017-03-31,0.0,12.6608,17.0347,1.0492
564,CTSH,2016-12-31,0.0,11.3677,15.5253,0.9872
565,CTSH,2016-09-30,0.0,12.0149,16.329,1.0205
566,CTSH,2016-06-30,0.0,12.1439,16.4554,1.042
567,ADI,2019-05-04,0.541921,7.3808,14.0666,0.2931
568,ADI,2019-02-02,0.49852,7.5103,14.6149,0.294
569,ADI,2018-11-03,0.41138500000000006,7.4102,14.572,0.3029
570,ADI,2018-08-04,0.43002799999999997,6.9878,14.011,0.2997
571,ADI,2018-05-05,0.444097,4.6842,10.8032,0.2576
572,ADI,2018-02-03,0.5664020000000001,5.1736,10.2639,0.3664
573,ADI,2017-10-28,0.476397,4.9964,9.4898,0.3509
574,ADI,2017-07-29,2.3984520000000003,4.6928,9.0669,0.3174
575,ADI,2017-04-29,1.641574,4.8974,11.2839,0.2343
576,ADI,2017-01-28,0.597295,10.2721,17.750999999999994,0.4086
577,ADI,2016-10-29,0.43658800000000003,11.4666,16.8317,0.4553
578,ADI,2016-07-30,0.559809,8.9315,13.1724,0.4584
579,REGN,2019-06-30,0.0,17.8958,24.427,0.6259
580,REGN,2019-03-31,0.0,21.8429,30.3212,0.6219
581,REGN,2018-12-31,0.0,23.8497,32.8083,0.6548
582,REGN,2018-09-30,0.0,18.4299,25.826999999999998,0.6526
583,REGN,2018-06-30,0.0,17.623,25.0443,0.6869
584,REGN,2018-03-31,0.0,16.6089,24.9708,0.7056
585,REGN,2017-12-31,0.0,15.2308,22.6273,0.7463
586,REGN,2017-09-30,0.0,16.4604,24.2456,0.7105
587,REGN,2017-06-30,0.0,16.1351,24.0605,0.7317
588,REGN,2017-03-31,0.0,14.0367,22.3157,0.7256
589,REGN,2016-12-31,0.0,14.2339,22.1,0.7726
590,REGN,2016-09-30,0.0,13.2779,20.4774,0.7879
591,REGN,2016-06-30,0.0,13.8465,20.0404,0.8664
592,AMAT,2019-07-28,0.34325700000000003,15.7218,38.6052,0.8105
593,AMAT,2019-04-28,0.28378400000000004,18.7052,45.739,0.8464
594,AMAT,2019-01-27,0.24824899999999997,20.3188,46.904,0.8715
595,AMAT,2018-10-28,0.22260300000000002,17.8884,40.9287,0.932
596,AMAT,2018-07-29,0.16965,18.506,44.0126,0.9318
597,AMAT,2018-04-29,0.187091,17.2682,41.5891,0.8981
598,AMAT,2018-01-28,0.64,16.5927,35.7685,0.8859999999999999
599,AMAT,2017-10-29,0.10896099999999999,20.2065,41.4584,0.8554
600,AMAT,2017-07-30,0.115676,18.6838,39.4207,0.846
601,AMAT,2017-04-30,0.13106800000000002,16.8737,35.7583,0.8266
602,AMAT,2017-01-29,0.15362699999999999,14.9667,28.7849,0.8293
603,AMAT,2016-10-30,0.17704899999999998,11.5202,23.2097,0.7246
604,AMAT,2016-07-31,0.21386100000000002,10.7776,19.5593,0.7371
605,KHC,2019-06-29,1.0868600000000002,-9.858,-18.9302,0.2278
606,KHC,2019-03-30,1.2049379999999998,-9.6189,-18.2957,0.2311
607,KHC,2018-12-29,,-9.1182,-17.3451,0.235
608,KHC,2018-10-01,,,,
609,KHC,2018-09-29,1.230816,8.6564,16.7422,0.219
610,KHC,2018-06-30,1.0104440000000001,8.8376,17.208,0.2165
611,KHC,2018-03-31,0.7595959999999999,9.1514,17.8614,0.2156
612,KHC,2017-12-31,,,,
613,KHC,2017-12-30,0.09536599999999999,9.0958,17.7583,0.2168
614,KHC,2017-09-30,0.8337899999999999,3.2036,6.6413,0.215
615,KHC,2017-07-01,0.6321800000000001,3.1443,6.5309,0.2149
616,KHC,2017-04-01,0.821918,2.9343,5.885,0.2133
617,KHC,2016-12-31,0.798238,2.9542,5.9386,0.2161
618,KHC,2016-10-02,0.8679330000000001,2.7447,4.7968,0.2203
